date,temperature_2m,surface_pressure,precipitation,wind_speed_10m
2025-04-05 03:00:00+00:00,7.7285004,1015.98285,0.0,15.914484
2025-04-05 04:00:00+00:00,7.0785003,1015.77625,0.0,16.248924
2025-04-05 05:00:00+00:00,6.3785,1016.0673,0.0,16.641972
2025-04-05 06:00:00+00:00,6.1285,1016.46313,0.0,16.443172
2025-04-05 07:00:00+00:00,6.9285,1016.77136,0.0,13.719023
2025-04-05 08:00:00+00:00,8.7285,1016.8914,0.0,15.053425
2025-04-05 09:00:00+00:00,10.8285,1017.0151,0.0,15.528064
2025-04-05 10:00:00+00:00,13.028501,1017.03937,0.0,14.51876
2025-04-05 11:00:00+00:00,15.1785,1016.7639,0.0,14.477417
2025-04-05 12:00:00+00:00,16.6285,1016.67975,0.0,16.279802
2025-04-05 13:00:00+00:00,18.1285,1016.6957,0.0,18.978693
2025-04-05 14:00:00+00:00,18.1785,1016.3972,0.0,19.175703
2025-04-05 15:00:00+00:00,17.578499,1016.1914,0.0,19.023878
2025-04-05 16:00:00+00:00,16.5285,1016.28,0.0,19.570396
2025-04-05 17:00:00+00:00,15.1285,1016.66345,0.0,19.125793
2025-04-05 18:00:00+00:00,13.3285,1017.0429,0.0,18.832165
2025-04-05 19:00:00+00:00,11.5785,1017.6215,0.0,18.875126
2025-04-05 20:00:00+00:00,9.9785,1018.1021,0.0,18.624563
2025-04-05 21:00:00+00:00,8.778501,1018.4872,0.0,17.47484
2025-04-05 22:00:00+00:00,7.9285,1018.8762,0.0,16.489416
2025-04-05 23:00:00+00:00,7.3285003,1019.1683,0.0,14.761098
2025-04-06 00:00:00+00:00,6.7785,1019.36127,0.0,13.861168
2025-04-06 01:00:00+00:00,5.9285,1019.15204,0.0,13.8049555
2025-04-06 02:00:00+00:00,5.7285004,1019.05005,0.0,13.413321
2025-04-06 03:00:00+00:00,5.6785,1018.85004,0.0,13.259049
2025-04-06 04:00:00+00:00,5.6285,1018.9494,0.0,12.750811
2025-04-06 05:00:00+00:00,5.5785003,1019.2478,0.0,12.362475
2025-04-06 06:00:00+00:00,5.7785,1019.5492,0.0,13.14
2025-04-06 07:00:00+00:00,7.0285,1019.8625,0.0,11.200571
2025-04-06 08:00:00+00:00,8.778501,1019.9825,0.0,14.4
2025-04-06 09:00:00+00:00,10.6285,1020.1032,0.0,15.299999
2025-04-06 10:00:00+00:00,12.278501,1020.1214,0.0,15.244842
2025-04-06 11:00:00+00:00,13.6285,1020.23615,0.0,15.547875
2025-04-06 12:00:00+00:00,14.528501,1020.2461,0.0,15.710607
2025-04-06 13:00:00+00:00,15.978499,1020.2617,0.0,15.009236
2025-04-06 14:00:00+00:00,15.978499,1019.8629,0.0,14.74902
2025-04-06 15:00:00+00:00,15.5785,1019.6594,0.0,15.215058
2025-04-06 16:00:00+00:00,14.7285,1019.6501,0.0,15.536408
2025-04-06 17:00:00+00:00,13.4785,1019.9355,0.0,15.62686
2025-04-06 18:00:00+00:00,11.9285,1020.41656,0.0,15.042659
2025-04-06 19:00:00+00:00,10.3785,1021.1969,0.0,14.138882
2025-04-06 20:00:00+00:00,9.278501,1021.88214,0.0,13.213764
2025-04-06 21:00:00+00:00,8.4285,1022.371,0.0,12.011544
2025-04-06 22:00:00+00:00,7.6285,1022.66077,0.0,11.236671
2025-04-06 23:00:00+00:00,6.9785004,1022.6531,0.0,10.8792095
2025-04-07 00:00:00+00:00,6.3785,1022.74603,0.0,10.436895
2025-04-07 01:00:00+00:00,5.4285,1022.2363,0.0,10.703569
2025-04-07 02:00:00+00:00,4.9785004,1021.9321,0.0,10.182337
2025-04-07 03:00:00+00:00,4.5285,1021.9267,0.0,9.867218
2025-04-07 04:00:00+00:00,4.1785,1022.122,0.0,10.086427
2025-04-07 05:00:00+00:00,3.8285,1022.51685,0.0,9.9
2025-04-07 06:00:00+00:00,3.8285,1022.8158,0.0,9.587428
2025-04-07 07:00:00+00:00,5.2285004,1023.1313,0.0,8.099999
2025-04-07 08:00:00+00:00,7.2785,1023.2547,0.0,8.297589
2025-04-07 09:00:00+00:00,9.528501,1023.57983,0.0,9.339208
2025-04-07 10:00:00+00:00,11.528501,1023.5024,0.0,10.730778
2025-04-07 11:00:00+00:00,12.9285,1023.3189,0.0,10.934166
2025-04-07 12:00:00+00:00,13.9785,1023.4301,0.0,10.474082
2025-04-07 13:00:00+00:00,15.4785,1022.84827,0.0,10.472535
2025-04-07 14:00:00+00:00,15.7285,1022.4524,0.0,10.464797
2025-04-07 15:00:00+00:00,15.7285,1022.1534,0.0,10.385547
2025-04-07 16:00:00+00:00,15.278501,1022.0485,0.0,10.30883
2025-04-07 17:00:00+00:00,14.4285,1022.33826,0.0,11.465024
2025-04-07 18:00:00+00:00,13.0785,1022.6227,0.0,11.793777
2025-04-07 19:00:00+00:00,11.528501,1023.2034,0.0,11.230904
2025-04-07 20:00:00+00:00,10.1285,1023.8855,0.0,11.16145
2025-04-07 21:00:00+00:00,9.0785,1024.2725,0.0,9.901636
2025-04-07 22:00:00+00:00,8.278501,1024.5621,0.0,7.7400002
2025-04-07 23:00:00+00:00,7.4285,1024.5526,0.0,5.020677
2025-04-08 00:00:00+00:00,6.35,1023.94183,0.0,5.3999996
2025-04-08 01:00:00+00:00,5.9,1023.93634,0.0,6.4799995
2025-04-08 02:00:00+00:00,5.45,1023.9313,0.0,6.8399997
2025-04-08 03:00:00+00:00,4.75,1023.42444,0.0,6.8399997
2025-04-08 04:00:00+00:00,4.4,1023.02203,0.0,7.2
2025-04-08 05:00:00+00:00,4.15,1023.2181,0.0,7.2
2025-04-08 06:00:00+00:00,4.2,1023.61755,0.0,7.5599995
2025-04-08 07:00:00+00:00,5.5,1024.3306,0.0,5.04
2025-04-08 08:00:00+00:00,7.5,1024.5532,0.0,7.92
2025-04-08 09:00:00+00:00,9.55,1024.8756,0.0,7.92
2025-04-08 10:00:00+00:00,11.6,1024.5002,0.0,10.440001
2025-04-08 11:00:00+00:00,12.9,1024.0164,0.0,10.08
2025-04-08 12:00:00+00:00,14.2,1023.53235,0.0,10.08
2025-04-08 13:00:00+00:00,14.9,1023.0415,0.0,10.440001
2025-04-08 14:00:00+00:00,15.25,1022.74603,0.0,6.4799995
2025-04-08 15:00:00+00:00,15.45,1022.54877,0.0,7.2
2025-04-08 16:00:00+00:00,15.55,1022.6499,0.0,12.959999
2025-04-08 17:00:00+00:00,14.8,1022.3424,0.0,14.759999
2025-04-08 18:00:00+00:00,13.75,1022.43054,0.0,14.04
2025-04-08 19:00:00+00:00,12.45,1022.61566,0.0,11.159999
2025-04-08 20:00:00+00:00,11.05,1022.69965,0.0,10.08
2025-04-08 21:00:00+00:00,9.9,1023.0855,0.0,6.12
2025-04-08 22:00:00+00:00,9.5,1023.4797,0.0,8.64
2025-04-08 23:00:00+00:00,8.25,1023.7643,0.0,7.5599995
